gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,at,ch,dvt,lct,lt,ni,re,revt,seq,teq,xt,costat,ggroup
63000,20131231,2013,INDL,C,D,STD,RUSHA,RUSH ENTERPRISES INC,USD,2167.798,217.305,0,929.175,1502.417,49.217,452.634,3384.705,665.381,665.381,,A,2010
63026,20130630,2013,INDL,C,D,STD,ELED,ENERGIE HOLDINGS INC,USD,0,0,0,0.006,0.006,-0.027,-91.155,0,-0.006,-0.006,,A,2030
63029,20130331,2012,INDL,C,D,STD,ASNB,ADVANSOURCE BIOMATERIALS CP,USD,3.122,0.103,0,0.425,2.499,-1.011,-37.381,2.195,0.623,0.623,,A,3510
63030,20131231,2013,INDL,C,D,STD,ENMD,ENTREMED INC,USD,15.508,15.132,0,0.566,0.566,-5.738,-399.07,0,14.942,14.942,,A,3520
63057,20130430,2012,INDL,C,D,STD,DAEG,DAEGIS INC,USD,39.707,5.459,0.4,15.501,33.023,0.532,-93.386,40.193,6.684,6.684,,A,4510
63058,20131231,2013,INDL,C,D,STD,SBFG,SB FINANCIAL GROUP INC,USD,631.754,13.137,0.586,,575.485,5.205,29.973,38.894,56.269,56.269,,A,4010
63059,20130331,2012,INDL,C,D,STD,TRLI,TRULI MEDIA GROUP INC,USD,0.078,0.001,0,0.678,0.721,-1.114,-2.171,0,-0.643,-0.643,,A,4510
63075,20131231,2013,INDL,C,D,STD,SHERF,SHERRITT INTERNATIONAL CORP,CAD,6457.8,324.2,51.1,554.4,3350.6,-660.3,102.2,448.5,3107.2,3107.2,,A,1510
63079,20130930,2013,INDL,C,D,STD,9490B,STATER BROS HOLDINGS INC,USD,1197.346,242.818,5,323.783,1083.896,30.375,105.18,3859.8,113.45,113.45,,A,3010
63080,20131231,2013,INDL,C,D,STD,ANSS,ANSYS INC,USD,2722.382,742.486,0,440.431,586.136,245.327,1282.174,861.26,2136.246,2136.246,,A,4510
63081,20131231,2013,INDL,C,D,STD,ARDM,ARADIGM CORP,USD,50.424,48.131,0,7.277,16.741,-21.564,-392.924,9.717,33.683,33.683,,A,3520
63083,20131231,2013,INDL,C,D,STD,ELGX,ENDOLOGIX INC,USD,256.197,95.152,0,67.335,151.556,-16.068,-217.179,132.257,104.641,104.641,,A,3510
63099,20131231,2013,INDL,C,D,STD,BVSN,BROADVISION INC,USD,51.609,36.865,0,7.417,8.195,-5.422,-1223.272,15.599,43.414,43.414,,A,4510
63120,20131231,2013,INDL,C,D,STD,AXAHY,AXA SA,USD,1043267.34,29746.105,2369.988,,920449.601,6175.748,36383.449,170586.776,72922.602,76217.161,,A,4030
63122,20130331,2012,INDL,C,D,STD,ECIA,ENCISION INC,USD,5.983,0.126,0,1.589,1.589,-0.616,-17.176,11.767,4.394,4.394,,A,3510
63123,20131231,2013,INDL,C,D,STD,GWR,GENESEE & WYOMING INC  -CL A,USD,5319.821,62.876,2.139,456.508,3170.751,271.296,1064.973,1569.011,2147.795,2149.07,,A,2030
63135,20131231,2013,INDL,C,D,STD,DCOM,DIME COMMUNITY BANCSHARES,USD,4028.19,45.777,19.728,,3592.684,43.548,398.227,182.919,435.506,435.506,,A,4010
63138,20131231,2013,INDL,C,D,STD,IMN,IMATION CORP,USD,641.8,132.6,0,231.1,268.6,-44.4,-648,860.8,373.2,373.2,,A,4520
63139,20131231,2013,INDL,C,D,STD,TRQ,TURQUOISE HILL RESOURCES LTD,USD,8595.691,78.112,0,2886.921,4017.605,-112.036,-5734.244,110.156,4964.664,4578.086,,A,1510
63165,20131231,2013,INDL,C,D,STD,KTYB,KENTUCKY BANCSHARES INC,USD,769.434,22.65,,,701.291,6.292,,,68.143,68.143,,A,4010
63169,20131231,2013,INDL,C,D,STD,DASTY,DASSAULT SYSTEMS SA,USD,5770.507,2394.652,,1223.989,2154.76,485.434,,2846.879,3597.008,3615.747,,A,4510
